,longitude,latitude,population,households,median_income,median_house_value,ocean_proximity,County
362,-122.76,38.46,4401,1500,4.36065,206150,<1H OCEAN,Sonoma County
363,-122.76,38.52,826,375,3.055,224100,<1H OCEAN,Sonoma County
364,-122.76,40.4,903,314,2.125,123200,INLAND,Shasta County
365,-122.75,38.41,1857,610,3.9688,165000,<1H OCEAN,Sonoma County
366,-122.75,38.43,1086,314,2.6667,149100,<1H OCEAN,Sonoma County
367,-122.75,38.46,4259,1314,2.82655,144850,<1H OCEAN,Sonoma County
368,-122.75,38.48,2958,1131,4.5417,197400,<1H OCEAN,Sonoma County
369,-122.75,38.5,1713,615,5.449,252100,<1H OCEAN,Sonoma County
370,-122.75,38.54,2699,997,5.4886,254200,<1H OCEAN,Sonoma County
371,-122.75,39.01,889,414,3.4187,200500,INLAND,Lake County
372,-122.74,38.42,1073,416,2.375,141000,<1H OCEAN,Sonoma County
373,-122.74,38.43,2430,962,3.0341,142300,<1H OCEAN,Sonoma County
374,-122.74,38.44,2884,1039,3.12105,156100,<1H OCEAN,Sonoma County
375,-122.74,38.45,3000,1104,4.00635,175050,<1H OCEAN,Sonoma County
376,-122.74,38.46,1311,585,2.6607,91500,<1H OCEAN,Sonoma County
377,-122.74,38.47,525,260,3.0714,161700,<1H OCEAN,Sonoma County
378,-122.74,38.48,1882,647,4.551,178300,<1H OCEAN,Sonoma County
379,-122.74,38.83,1554,528,3.3531,90800,<1H OCEAN,Lake County
380,-122.74,39.71,85,38,1.6607,14999,INLAND,Glenn County
381,-122.73,38.26,1668,620,4.385,317700,<1H OCEAN,Sonoma County
382,-122.73,38.34,434,162,2.5819,209600,<1H OCEAN,Sonoma County
383,-122.73,38.37,841,288,3.1094,183300,<1H OCEAN,Sonoma County
384,-122.73,38.4,2250,697,2.975,157300,<1H OCEAN,Sonoma County
385,-122.73,38.42,884,295,4.3523,150000,<1H OCEAN,Sonoma County
386,-122.73,38.43,3509,1293,2.9498,155400,<1H OCEAN,Sonoma County
387,-122.73,38.44,3022,1012,2.8858,143833.3333,<1H OCEAN,Sonoma County
388,-122.73,38.46,3349,1835,1.89355,142700,<1H OCEAN,Sonoma County
389,-122.73,38.47,994,390,3.7266,156500,<1H OCEAN,Sonoma County
390,-122.73,39.04,425,244,1.9833,111500,INLAND,Lake County
391,-122.73,41.76,950,367,2.5357,94200,INLAND,Siskiyou County
392,-122.72,38.31,801,291,4.3906,248000,<1H OCEAN,Sonoma County
393,-122.72,38.35,1675,618,2.4117,162500,<1H OCEAN,Sonoma County
394,-122.72,38.42,4698,1353,2.615433333,147366.6667,<1H OCEAN,Sonoma County
395,-122.72,38.43,1408,437,2.5735,131100,<1H OCEAN,Sonoma County
396,-122.72,38.44,1386,517,1.886366667,135700,<1H OCEAN,Sonoma County
397,-122.72,38.45,780,357,3.1467,175500,<1H OCEAN,Sonoma County
398,-122.72,38.46,795,308,2.9073,157000,<1H OCEAN,Sonoma County
399,-122.72,38.47,990,394,1.9932,164800,<1H OCEAN,Sonoma County
400,-122.72,38.48,902,334,6.0298,289100,<1H OCEAN,Sonoma County
401,-122.72,38.58,2936,1043,5.0555,240800,<1H OCEAN,Sonoma County
402,-122.72,38.88,890,310,1.9906,96600,INLAND,Lake County
403,-122.72,40.17,188,72,1.3889,87500,INLAND,Tehama County
404,-122.71,37.88,599,250,4.3125,495800,NEAR OCEAN,Marin County
405,-122.71,37.9,437,188,3.115,242600,NEAR OCEAN,Marin County
406,-122.71,38.33,2064,914,3.6953,157600,<1H OCEAN,Sonoma County
407,-122.71,38.34,2192,865,2.8907,141800,<1H OCEAN,Sonoma County
408,-122.71,38.35,1203,642,2.3464,104200,<1H OCEAN,Sonoma County
409,-122.71,38.37,1014,348,5.6018,253000,<1H OCEAN,Sonoma County
410,-122.71,38.4,833,445,1.439,140600,<1H OCEAN,Sonoma County
411,-122.71,38.42,1031,368,1.6267,129200,<1H OCEAN,Sonoma County
412,-122.71,38.43,1809,845,1.8644,126950,<1H OCEAN,Sonoma County
413,-122.71,38.44,937,472,1.5342,304150,<1H OCEAN,Sonoma County
414,-122.71,38.45,3455,1619,2.868,198766.6667,<1H OCEAN,Sonoma County
415,-122.71,38.46,4195,1895,3.047375,177300,<1H OCEAN,Sonoma County
416,-122.71,38.5,2324,769,6.6104,330900,<1H OCEAN,Sonoma County
417,-122.71,38.91,94,10,1.375,55000,INLAND,Lake County
418,-122.7,38.03,624,292,4.1379,309100,NEAR OCEAN,Marin County
419,-122.7,38.23,1053,377,3.5673,310300,<1H OCEAN,Sonoma County
420,-122.7,38.31,1208,501,4.1964,258100,<1H OCEAN,Sonoma County
421,-122.7,38.33,2602,895,3.3399,158466.6667,<1H OCEAN,Sonoma County
422,-122.7,38.34,1782,688,2.8261,154500,<1H OCEAN,Sonoma County
423,-122.7,38.35,2054,929,3.473733333,157266.6667,<1H OCEAN,Sonoma County
424,-122.7,38.36,2538,876,4.221,227100,<1H OCEAN,Sonoma County
425,-122.7,38.39,2557,1088,2.0915,168100,<1H OCEAN,Sonoma County
426,-122.7,38.43,1362,424,1.6685,114100,<1H OCEAN,Sonoma County
427,-122.7,38.44,1770,670,2.923066667,167033.3333,<1H OCEAN,Sonoma County
428,-122.7,38.45,1805,989,3.091666667,221466.6667,<1H OCEAN,Sonoma County
429,-122.7,38.46,1012,441,5.0415,240200,<1H OCEAN,Sonoma County
430,-122.7,38.66,582,224,3.9063,210000,<1H OCEAN,Sonoma County
431,-122.7,38.97,723,319,3.2375,114200,INLAND,Lake County
432,-122.7,38.99,181,105,2.3558,134700,INLAND,Lake County
433,-122.7,39,186,59,2.3125,162500,INLAND,Lake County
434,-122.7,39.14,214,62,3.3929,108300,INLAND,Lake County
435,-122.69,37.91,629,279,4.3194,238700,NEAR OCEAN,Marin County
436,-122.69,38.27,1066,384,4.0313,285000,<1H OCEAN,Sonoma County
437,-122.69,38.3,1693,693,3.3827,292100,<1H OCEAN,Sonoma County
438,-122.69,38.32,3338,1084,5.14685,178000,<1H OCEAN,Sonoma County
439,-122.69,38.34,6154,2265,3.77755,156150,<1H OCEAN,Sonoma County
440,-122.69,38.35,1606,458,5.8352,223550,<1H OCEAN,Sonoma County
441,-122.69,38.36,2502,1189,2.4827,177500,<1H OCEAN,Sonoma County
442,-122.69,38.37,2969,1043,4.8233,214000,<1H OCEAN,Sonoma County
443,-122.69,38.44,1947,791,3.377533333,174233.3333,<1H OCEAN,Sonoma County
444,-122.69,38.45,711,318,3.9191,183000,<1H OCEAN,Sonoma County
445,-122.69,38.46,1117,512,5,275900,<1H OCEAN,Sonoma County
446,-122.69,38.51,1442,506,6.6854,313000,<1H OCEAN,Sonoma County
447,-122.69,38.94,517,187,3.125,93400,INLAND,Lake County
448,-122.69,39.02,744,316,2.1094,72400,INLAND,Lake County
449,-122.69,39.04,66,29,2.7639,112500,INLAND,Lake County
450,-122.68,38.01,825,369,4.2011,255400,NEAR OCEAN,Marin County
451,-122.68,38.07,510,207,5.6305,430000,NEAR OCEAN,Marin County
452,-122.68,38.25,650,228,3.8269,306000,<1H OCEAN,Sonoma County
453,-122.68,38.36,3833,1287,4.3278,184100,<1H OCEAN,Sonoma County
454,-122.68,38.4,1767,628,3.1047,141400,<1H OCEAN,Sonoma County
455,-122.68,38.43,1311,582,4.83295,263150,<1H OCEAN,Sonoma County
456,-122.68,38.44,1994,830,3.1826,165450,<1H OCEAN,Sonoma County
457,-122.68,38.45,744,304,4.0139,163100,<1H OCEAN,Sonoma County
458,-122.68,38.46,3888,1523,4.8025,241833.3333,<1H OCEAN,Sonoma County
459,-122.68,38.48,716,259,5.3409,244600,<1H OCEAN,Sonoma County
460,-122.68,38.76,302,117,2.3125,67900,INLAND,Lake County
461,-122.68,38.98,526,254,2.1838,109700,INLAND,Lake County
462,-122.68,41.15,224,89,3.631,90400,INLAND,Trinity County
463,-122.67,38.24,1372,450,5.0544,261800,<1H OCEAN,Sonoma County
464,-122.67,38.25,660,206,4.0729,288500,<1H OCEAN,Sonoma County
465,-122.67,38.31,930,342,3.7875,292700,<1H OCEAN,Sonoma County
466,-122.67,38.33,4323,1475,3.9518,220300,<1H OCEAN,Sonoma County
467,-122.67,38.43,1645,701,3.92005,199550,<1H OCEAN,Sonoma County
468,-122.67,38.44,2951,1177,3.8001,184300,<1H OCEAN,Sonoma County
469,-122.67,38.45,1027,510,2.9222,242600,<1H OCEAN,Sonoma County
470,-122.67,38.47,2697,1164,2.7645,192300,<1H OCEAN,Sonoma County
471,-122.66,37.93,553,277,4.1792,350000,NEAR OCEAN,Marin County
472,-122.66,38.2,1351,489,4.3056,251300,<1H OCEAN,Sonoma County
473,-122.66,38.27,477,315,2.1696,75000,<1H OCEAN,Sonoma County
474,-122.66,38.42,2228,950,4.023,208400,<1H OCEAN,Sonoma County
475,-122.66,38.44,2614,887,4.3657,215900,<1H OCEAN,Sonoma County
476,-122.66,38.45,906,323,4.4375,293500,<1H OCEAN,Sonoma County
477,-122.66,38.46,1300,625,2.6023,221100,<1H OCEAN,Sonoma County
478,-122.66,38.47,2404,846,4.25585,181550,<1H OCEAN,Sonoma County
479,-122.66,38.48,3505,1496,3.432366667,184233.3333,<1H OCEAN,Sonoma County
480,-122.66,38.81,461,142,3.4375,83300,INLAND,Lake County
481,-122.66,39.02,943,510,1.7446,109400,INLAND,Lake County
482,-122.66,39.03,594,255,1.165,53300,INLAND,Lake County
483,-122.66,40.52,1361,515,4.5357,171200,INLAND,Shasta County
484,-122.65,38.01,708,255,5.0766,305400,NEAR OCEAN,Marin County
485,-122.65,38.11,1968,632,5.5524,279200,<1H OCEAN,Marin County
486,-122.65,38.23,1622,688,3.31055,200700,<1H OCEAN,Sonoma County
487,-122.65,38.24,2353,852,4.6125,235600,<1H OCEAN,Sonoma County
488,-122.65,38.25,1852,778,3.402,193300,<1H OCEAN,Sonoma County
489,-122.65,38.27,2077,755,5.1391,234500,<1H OCEAN,Sonoma County
490,-122.65,38.37,786,282,5.7204,344100,<1H OCEAN,Sonoma County
491,-122.65,38.4,400,154,6.8586,343100,<1H OCEAN,Sonoma County
492,-122.65,38.46,926,397,4.0647,187800,<1H OCEAN,Sonoma County
493,-122.65,38.47,847,296,3.858,214400,<1H OCEAN,Sonoma County
494,-122.65,38.48,473,163,5.5061,231800,<1H OCEAN,Sonoma County
495,-122.65,38.92,20,13,4.125,112500,INLAND,Lake County
496,-122.65,38.96,898,367,1.6769,63200,INLAND,Lake County
497,-122.65,38.97,703,292,1.1912,60000,INLAND,Lake County
498,-122.65,38.99,1596,666,1.8571,75900,INLAND,Lake County
499,-122.65,41.72,1784,743,1.8533,57500,INLAND,Siskiyou County
500,-122.64,37.96,151,67,9.5551,500001,NEAR OCEAN,Marin County
501,-122.64,38.01,1229,478,4.6555,279350,NEAR OCEAN,Marin County
502,-122.64,38.23,2650,1106,3.484333333,237333.3333,<1H OCEAN,Sonoma County
503,-122.64,38.24,1674,747,3.15595,197800,<1H OCEAN,Sonoma County
504,-122.64,38.25,1507,533,3.8,162600,<1H OCEAN,Sonoma County
505,-122.64,38.48,1174,454,5.8369,255700,<1H OCEAN,Sonoma County
506,-122.64,38.71,231,96,2.625,89600,INLAND,Lake County
507,-122.64,38.87,519,199,1.5739,73500,INLAND,Lake County
508,-122.64,38.95,522,268,1.2029,68900,INLAND,Lake County
509,-122.64,38.96,326,136,1.7273,58200,INLAND,Lake County
510,-122.64,41.63,1108,430,3.1062,100000,INLAND,Siskiyou County
511,-122.64,41.73,2153,916,2.045,67200,INLAND,Siskiyou County
512,-122.64,41.74,1113,483,3.3095,81300,INLAND,Siskiyou County
513,-122.64,41.95,802,314,1.8242,53500,INLAND,Siskiyou County
514,-122.63,38.21,1283,449,6.2034,291100,<1H OCEAN,Sonoma County
515,-122.63,38.22,1571,517,4.80335,249600,<1H OCEAN,Sonoma County
516,-122.63,38.23,1951,853,3.5421,208950,<1H OCEAN,Sonoma County
517,-122.63,38.24,823,327,2.5179,145500,<1H OCEAN,Sonoma County
518,-122.63,38.25,1707,568,3.7115,181900,<1H OCEAN,Sonoma County
519,-122.63,38.26,3551,1392,4.6069,202300,<1H OCEAN,Sonoma County
520,-122.63,38.34,979,335,5.1966,325400,<1H OCEAN,Sonoma County
521,-122.63,38.5,874,341,5.7819,265600,<1H OCEAN,Sonoma County
522,-122.63,38.94,2024,938,1.4408,65400,INLAND,Lake County
523,-122.63,38.95,246,86,1.7083,77300,INLAND,Lake County
524,-122.63,38.96,1705,769,2.02915,62100,INLAND,Lake County
525,-122.62,37.85,358,143,6.8198,493800,NEAR OCEAN,Marin County
526,-122.62,37.97,150,56,7.7006,316700,NEAR OCEAN,Marin County
527,-122.62,38.15,1127,346,6.4092,334900,<1H OCEAN,Marin County
528,-122.62,38.24,1651,503,5.11905,179150,<1H OCEAN,Sonoma County
529,-122.62,38.25,2690,995,3.874866667,185266.6667,<1H OCEAN,Sonoma County
530,-122.62,38.4,3741,1242,6.5261,324700,<1H OCEAN,Sonoma County
531,-122.62,38.54,1006,403,4.5167,265200,<1H OCEAN,Sonoma County
532,-122.62,38.73,727,287,2.1474,85300,INLAND,Lake County
533,-122.62,38.92,249,109,1.8417,84700,INLAND,Lake County
534,-122.62,38.94,853,372,1.9317,56250,INLAND,Lake County
535,-122.62,38.95,832,359,1.6865,58800,INLAND,Lake County
536,-122.62,38.96,828,332,2.0577,69000,INLAND,Lake County
537,-122.61,37.99,3108,1349,4.4375,289600,NEAR OCEAN,Marin County
538,-122.61,38.09,2311,756,6.9081,368700,<1H OCEAN,Marin County
539,-122.61,38.23,914,400,2.9871,193800,<1H OCEAN,Sonoma County
540,-122.61,38.24,3511,1161,4.424833333,188166.6667,<1H OCEAN,Sonoma County
541,-122.61,38.25,1340,421,5.2452,204900,<1H OCEAN,Sonoma County
542,-122.61,38.26,1482,547,4.6833,215200,<1H OCEAN,Sonoma County
543,-122.61,38.42,2543,1249,4.6957,259800,<1H OCEAN,Sonoma County
544,-122.61,38.93,108,31,4.3897,71300,INLAND,Lake County
545,-122.61,41.74,1863,869,2.0591,55700,INLAND,Siskiyou County
546,-122.6,38,1100,449,4.1098,246600,<1H OCEAN,Marin County
547,-122.6,38.11,4467,1589,4.6015,251550,<1H OCEAN,Marin County
548,-122.6,38.24,1988,615,4.79265,201450,<1H OCEAN,Sonoma County
549,-122.6,38.48,606,251,6.6004,341500,<1H OCEAN,Sonoma County
550,-122.6,38.9,92,41,2.9583,91700,INLAND,Lake County
551,-122.6,38.93,572,301,1.4767,62000,INLAND,Lake County
552,-122.59,37.97,1872,833,4.5625,275200,NEAR OCEAN,Marin County
553,-122.59,37.99,1899,827,4.1659,302000,NEAR BAY,Marin County
554,-122.59,38.01,3450,1258,6.1724,414300,NEAR BAY,Marin County
555,-122.59,38.04,1238,406,8.3646,397300,NEAR BAY,Marin County
556,-122.59,38.12,3445,1166,6.0132,287900,<1H OCEAN,Marin County
557,-122.59,38.13,601,224,5.3755,290900,<1H OCEAN,Marin County
558,-122.59,38.43,785,512,3.4561,216700,<1H OCEAN,Sonoma County
559,-122.59,38.44,505,348,3.183,201200,<1H OCEAN,Sonoma County
560,-122.59,38.56,721,293,4.65,245000,<1H OCEAN,Napa County
561,-122.59,38.58,1454,668,3.7585,185700,<1H OCEAN,Napa County
562,-122.59,38.78,366,143,3.375,103100,INLAND,Lake County
563,-122.59,38.92,599,273,2.1953,75000,INLAND,Lake County
564,-122.58,37.98,2020,836,4.826,304250,NEAR BAY,Marin County
565,-122.58,38.08,4406,1623,5.615,285600,NEAR BAY,Marin County
566,-122.58,38.1,5600,2200,4.6463,276300,NEAR BAY,Marin County
567,-122.58,38.12,1912,770,4.9286,309500,NEAR BAY,Marin County
568,-122.58,38.15,682,190,7.5,423200,<1H OCEAN,Marin County
569,-122.58,38.38,1587,605,4.7237,306600,<1H OCEAN,Sonoma County
570,-122.58,38.43,1132,639,3.9375,269200,<1H OCEAN,Sonoma County
571,-122.58,38.46,1182,501,3.3981,246900,<1H OCEAN,Sonoma County
572,-122.58,38.58,1549,556,2.3942,183100,INLAND,Napa County
573,-122.58,38.59,539,246,3.5208,195800,INLAND,Napa County
574,-122.57,37.96,1449,471,9.1834,500001,NEAR BAY,Marin County
575,-122.57,37.97,2177,1027,3.5055,382100,NEAR BAY,Marin County
576,-122.57,37.98,1178,522,4.625,355000,NEAR BAY,Marin County
577,-122.57,37.99,3392,1427,4.56925,328500,NEAR BAY,Marin County
578,-122.57,38.02,3798,1409,5.6512,314000,NEAR BAY,Marin County
579,-122.57,38.03,911,320,6.5253,387700,NEAR BAY,Marin County
580,-122.57,38.11,3289,1405,3.3343,221950,NEAR BAY,Marin County
581,-122.57,38.27,2902,1010,5.3707,250500,<1H OCEAN,Sonoma County
582,-122.57,38.58,926,487,1.9925,225000,INLAND,Napa County
583,-122.57,39.9,1697,627,2.4555,55600,INLAND,Tehama County
584,-122.57,40.61,883,321,2.8036,93400,INLAND,Shasta County
585,-122.56,37.9,1278,560,6.839266667,409466.6667,NEAR BAY,Marin County
586,-122.56,37.91,755,345,7.1924,500001,NEAR BAY,Marin County
587,-122.56,37.92,721,298,8.9248,500001,NEAR BAY,Marin County
588,-122.56,37.94,653,241,10.6272,500001,NEAR BAY,Marin County
589,-122.56,37.95,933,410,6.1444,500001,NEAR OCEAN,Marin County
590,-122.56,37.97,735,306,4.6944,398900,NEAR BAY,Marin County
591,-122.56,37.98,1111,557,4.8056,345700,NEAR BAY,Marin County
592,-122.56,38.01,840,398,4.6,239500,NEAR BAY,Marin County
593,-122.56,38.03,815,283,6.5249,324800,NEAR BAY,Marin County
594,-122.56,38.06,6109,2615,5.0965,295300,NEAR BAY,Marin County
595,-122.56,38.09,4684,2060,4.1705,209800,NEAR BAY,Marin County
596,-122.56,38.41,478,183,5.93,384600,<1H OCEAN,Sonoma County
597,-122.56,40.75,512,210,1.7935,74500,INLAND,Shasta County
598,-122.56,41.53,848,328,2.2024,60900,INLAND,Siskiyou County
599,-122.56,41.69,947,306,2.4107,70100,INLAND,Siskiyou County
600,-122.55,37.59,598,225,4.1827,345500,NEAR OCEAN,San Mateo County
601,-122.55,37.79,1229,572,2.9201,322200,NEAR OCEAN,San Francisco County
602,-122.55,37.9,503,220,7.9606,453400,NEAR BAY,Marin County
603,-122.55,37.91,567,255,3.2794,460000,NEAR BAY,Marin County
604,-122.55,37.92,859,359,6.1085,500001,NEAR BAY,Marin County
605,-122.55,37.97,731,253,7.1155,500001,NEAR BAY,Marin County
606,-122.55,37.98,1581,795,3.293,337500,NEAR BAY,Marin County
607,-122.55,37.99,1398,585,4.8993,319900,NEAR BAY,Marin County
608,-122.55,38,1395,722,3.9265,301100,NEAR BAY,Marin County
609,-122.55,38.01,1657,611,6.3314,342200,NEAR BAY,Marin County
610,-122.55,38.02,1928,742,6.4978,361500,NEAR BAY,Marin County
611,-122.55,38.03,3063,1172,6.0902,293200,NEAR BAY,Marin County
612,-122.55,38.07,2449,914,4.89025,347900,NEAR BAY,Marin County
613,-122.55,38.1,2341,906,5.0029,255600,NEAR BAY,Marin County
614,-122.55,38.42,894,365,4.2891,211700,<1H OCEAN,Sonoma County
615,-122.55,38.81,1027,421,3.8831,132100,INLAND,Lake County
616,-122.54,37.62,747,254,4.4286,262100,NEAR OCEAN,San Mateo County
617,-122.54,37.7,1793,708,4.2472,292500,NEAR OCEAN,San Mateo County
618,-122.54,37.72,1453,828,3.527,318900,NEAR OCEAN,San Francisco County
619,-122.54,37.74,1230,435,4.1786,271100,NEAR OCEAN,San Francisco County
620,-122.54,37.76,920,322,3.96,272200,NEAR OCEAN,San Francisco County
621,-122.54,37.88,1775,745,6.7809,414400,NEAR BAY,Marin County
622,-122.54,37.89,1907,795,6.1275,424400,NEAR BAY,Marin County
623,-122.54,37.9,2028,983,4.1094,379600,NEAR BAY,Marin County
624,-122.54,37.91,1159,505,5.6302,489000,NEAR BAY,Marin County
625,-122.54,37.93,970,430,5.5385,431800,NEAR BAY,Marin County
626,-122.54,37.94,3069,1580,4.79575,420350,NEAR BAY,Marin County
627,-122.54,37.95,971,386,5.697,435700,NEAR BAY,Marin County
628,-122.54,37.96,1592,657,7.21865,500001,NEAR BAY,Marin County
629,-122.54,37.97,1833,737,5.6263,352100,NEAR BAY,Marin County
630,-122.54,37.98,607,264,5.5083,371900,NEAR BAY,Marin County
631,-122.54,37.99,818,330,7.3521,444000,NEAR BAY,Marin County
632,-122.54,38,1694,800,3.18,277000,NEAR BAY,Marin County
633,-122.54,38.14,1659,630,7.5412,392100,NEAR BAY,Marin County
634,-122.54,38.36,1167,458,3.7969,202800,<1H OCEAN,Sonoma County
635,-122.53,37.5,2199,805,6.1896,331100,NEAR OCEAN,San Mateo County
636,-122.53,37.63,1386,608,2.9087,228200,NEAR OCEAN,San Mateo County
637,-122.53,37.65,2325,1040,4.0556,275000,NEAR OCEAN,San Mateo County
638,-122.53,37.66,4674,1451,5.4694,272400,NEAR OCEAN,San Mateo County
639,-122.53,37.86,628,205,3.75,478600,NEAR BAY,Marin County
640,-122.53,37.87,658,253,7.9977,400000,NEAR BAY,Marin County
641,-122.53,37.88,2977,1283,5.66625,360850,NEAR BAY,Marin County
642,-122.53,37.89,1596,707,5.9073,400400,NEAR BAY,Marin County
643,-122.53,37.9,1232,537,3.8839,327200,NEAR BAY,Marin County
644,-122.53,37.91,999,417,7.9892,500001,NEAR BAY,Marin County
645,-122.53,37.92,1331,634,4.70645,400650,NEAR BAY,Marin County
646,-122.53,37.93,1535,684,5.36875,351750,NEAR BAY,Marin County
647,-122.53,37.94,384,247,4.7344,200000,NEAR BAY,Marin County
648,-122.53,37.95,2980,1888,3.5838,271300,NEAR BAY,Marin County
649,-122.53,37.96,1962,823,6.1926,380650,NEAR BAY,Marin County
650,-122.53,37.97,3380,1775,2.6453,256775,NEAR BAY,Marin County
651,-122.53,37.98,810,354,8.5759,500001,NEAR BAY,Marin County
652,-122.53,38.01,1790,773,4.46065,189200,NEAR BAY,Marin County
653,-122.53,38.32,1371,501,5.795,332300,<1H OCEAN,Sonoma County
654,-122.53,39.09,370,177,1.3,69700,INLAND,Lake County
655,-122.53,39.5,658,211,2.4861,71900,INLAND,Glenn County
656,-122.53,41.81,1109,443,1.7639,55400,INLAND,Siskiyou County
657,-122.52,37.88,88,46,3.8068,275000,NEAR BAY,Marin County
658,-122.52,37.89,1640,989,3.9531,417600,NEAR BAY,Marin County
659,-122.52,37.9,689,348,4.4239,267100,NEAR BAY,Marin County
660,-122.52,37.91,1818,705,5.5951,402900,NEAR BAY,Marin County
661,-122.52,37.92,497,226,10.2171,408900.5,NEAR BAY,Marin County
662,-122.52,37.93,1219,507,5.0779,333900,NEAR BAY,Marin County
663,-122.52,37.94,600,241,5.9582,500001,NEAR BAY,Marin County
664,-122.52,37.95,1854,697,7.0883,484400.5,NEAR BAY,Marin County
665,-122.52,37.96,818,352,5.2818,331000,NEAR BAY,Marin County
666,-122.52,37.97,265,169,2.75,231300,NEAR BAY,Marin County
667,-122.52,37.98,2962,1464,2.8903,324200,NEAR BAY,Marin County
668,-122.52,38.27,872,367,5.2155,248300,<1H OCEAN,Sonoma County
669,-122.52,38.53,548,207,4.875,336700,INLAND,Napa County
670,-122.52,38.67,708,253,3.4539,300000,INLAND,Napa County
671,-122.52,38.7,43,13,0.536,87500,INLAND,Lake County
672,-122.52,38.99,337,155,1.6607,77800,INLAND,Lake County
673,-122.51,37.53,672,241,7.2929,355800,NEAR OCEAN,San Mateo County
674,-122.51,37.58,59,21,2.2375,450000,NEAR OCEAN,San Mateo County
675,-122.51,37.76,4270,1693,3.056833333,267966.6667,NEAR OCEAN,San Francisco County
676,-122.51,37.78,2257,914,4.38405,346650,NEAR BAY,San Francisco County
677,-122.51,37.87,1949,919,2.862,258400,NEAR BAY,Marin County
678,-122.51,37.89,1233,547,3.4485,458300,NEAR BAY,Marin County
679,-122.51,37.91,203,118,6.641,310000,NEAR BAY,Marin County
680,-122.51,37.92,1022,464,3.7647,375000,NEAR BAY,Marin County
681,-122.51,37.96,1574,653,3.6863,263800,NEAR BAY,Marin County
682,-122.51,37.97,2100,1025,3.2462,329400,NEAR BAY,Marin County
683,-122.51,37.98,1830,679,6.0762,487800,NEAR BAY,Marin County
684,-122.51,37.99,1541,626,5.5791,433300,NEAR BAY,Marin County
685,-122.51,38,1157,543,3.9519,274200,NEAR BAY,Marin County
686,-122.51,38.06,5162,1880,3.0742,118800,NEAR BAY,Marin County
687,-122.51,38.17,2808,1029,3.6392,246300,NEAR BAY,Sonoma County
688,-122.51,38.76,1050,374,4.0435,132600,INLAND,Lake County
689,-122.51,39.3,551,214,1.7463,68800,INLAND,Colusa County
690,-122.5,37.51,355,124,8.2364,371800,NEAR OCEAN,San Mateo County
691,-122.5,37.59,736,241,4.3542,237500,NEAR OCEAN,San Mateo County
692,-122.5,37.6,971,326,4.25,241700,NEAR OCEAN,San Mateo County
693,-122.5,37.74,8720,3071,3.901285714,280057.1429,NEAR OCEAN,San Francisco County
694,-122.5,37.75,6464,2257,3.850516667,279233.3333,NEAR OCEAN,San Francisco County
695,-122.5,37.76,7532,2720,3.8236,293000,NEAR OCEAN,San Francisco County
696,-122.5,37.77,4666,1746,4.189975,335950,NEAR BAY,San Francisco County
697,-122.5,37.78,2467,1006,3.65,340650,NEAR BAY,San Francisco County
698,-122.5,37.79,13,1,15.0001,500001,NEAR BAY,San Francisco County
699,-122.5,37.87,1650,919,6.3066,346100,NEAR BAY,Marin County
700,-122.5,37.88,2100,1023,4.7475,474600,NEAR BAY,Marin County
701,-122.5,37.91,2755,1267,5.4851,441100,NEAR BAY,Marin County
702,-122.5,37.92,1987,759,5.8779,325050,NEAR BAY,Marin County
